,Job Title,Annual Salary,Experience,Education,Position,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
101,-1,67683.0,-1,-1,-1,-1,0,1 to 50 Employees,1,2006,17,Internet & Web Services,Information Technology,$1 to $5 million (USD),2,Company - Private,-1.0,3.7,3.7,3.6,3.3,3.0,-1,2023-05-07 21:27:01.171915
102,Front End Web Developer,85550.0,-1,-1,-1,"Reston, VA",0,10000+ Employees,7,1914,109,Business Consulting,Management & Consulting,$5 to $10 billion (USD),8,Company - Public,4.2,4.1,3.9,4.3,4.0,4.3,Booz Allen Hamilton,2023-05-07 21:27:03.365644
103,Web Developer,55628.0,-1,BACHELOR,-1,"Eatontown, NJ",0,51 to 200 Employees,2,1967,56,General Repair & Maintenance,"Construction, Repair & Maintenance Services",$25 to $100 million (USD),4,Company - Private,4.2,4.1,3.6,4.4,4.3,3.8,Warshauer Electric Supply,2023-05-07 21:27:11.557711
104,Web Application Developer,95000.0,-1,BACHELOR,SENIOR,Remote,1,1 to 50 Employees,1,-1,-1,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),1,Company - Private,3.0,4.0,4.0,5.0,3.0,4.0,i2i Workforce,2023-05-07 21:27:26.515656
105,Web Developer,75479.0,-1,BACHELOR,SENIOR,"Newark, DE",0,1001 to 5000 Employees,5,1832,191,Banking & Lending,Financial Services,$500 million to $1 billion (USD),7,Company - Public,3.4,3.4,3.2,3.7,3.4,3.6,WSFS Bank,2023-05-07 21:27:31.658028
106,UI Front End Developer,94489.0,-1,-1,SENIOR,"Houston, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Cyber Tech Group,2023-05-07 21:27:38.749767
107,Jr Web Developer (Entry Level),71670.0,-1,BACHELOR,SENIOR,"Washington, DC",0,201 to 500 Employees,3,1988,35,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.1,4.4,4.3,4.1,4.2,Planned Systems International,2023-05-07 21:27:40.751153
108,Front End Web Developer,67942.0,-1,-1,-1,"Beverly Hills, CA",0,1 to 50 Employees,1,2009,14,-1,-1,$5 to $25 million (USD),3,Company - Private,5.0,4.0,3.0,5.0,5.0,5.0,Samesurf,2023-05-07 21:27:42.913900
109,Front End Developer,96806.0,3,BACHELOR,-1,"Palo Alto, CA",0,10000+ Employees,7,1972,51,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),9,Company - Public,4.4,4.1,4.0,4.5,4.0,4.3,SAP,2023-05-07 21:27:44.959230
110,Web Developer,90000.0,-1,-1,SENIOR,United States,0,501 to 1000 Employees,4,2002,21,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,3.7,4.6,4.2,4.5,WilsonHCG,2023-05-07 21:27:48.658012
111,Web Developer,90000.0,3,-1,-1,"Los Angeles, CA",0,1 to 50 Employees,1,-1,-1,-1,-1,$1 to $5 million (USD),2,Company - Private,4.2,4.0,4.4,3.8,4.0,4.1,"Otoy, Inc",2023-05-07 21:27:50.841218
112,Front End Developer,65653.0,-1,-1,-1,"Fenton, MO",0,1001 to 5000 Employees,5,1894,129,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),7,Company - Private,3.8,3.6,3.0,3.8,3.4,3.7,Maritz Inc.,2023-05-07 21:27:52.876110
113,Web Developer,70925.0,2,-1,-1,"Park City, UT",0,501 to 1000 Employees,4,1996,27,"Department, Clothing & Shoe Stores",Retail & Wholesale,$500 million to $1 billion (USD),7,Company - Private,2.7,2.5,2.7,2.9,2.2,2.9,Backcountry,2023-05-07 21:27:57.792823
114,Frontend Engineer (Remote),80000.0,-1,-1,-1,Remote,1,1 to 50 Employees,1,2017,6,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,-1,Company - Private,4.0,3.9,4.2,3.9,3.8,4.5,Leaf Logistics,2023-05-07 21:28:00.139534
115,Web Developer,55628.0,-1,BACHELOR,-1,"Eatontown, NJ",0,51 to 200 Employees,2,1967,56,General Repair & Maintenance,"Construction, Repair & Maintenance Services",$25 to $100 million (USD),4,Company - Private,4.2,4.1,3.6,4.4,4.3,3.8,Warshauer Electric Supply,2023-05-07 21:28:02.303722
116,Junior Web UI Developer,84418.0,-1,-1,JUNIOR,"Broomfield, CO",0,Unknown,-1,-1,-1,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.7,4.9,4.7,4.9,4.9,4.9,DealersLink,2023-05-07 21:28:04.818261
117,Web Developer,90000.0,-1,-1,SENIOR,United States,0,501 to 1000 Employees,4,2002,21,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,3.7,4.6,4.2,4.5,WilsonHCG,2023-05-07 21:28:06.909904
118,Web Developer,59113.0,-1,BACHELOR,SENIOR,"Prior Lake, MN",0,Unknown,-1,1969,54,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Government,3.7,3.3,3.9,3.7,3.4,3.1,Mystic Lake Casino,2023-05-07 21:28:09.336098
119,Web Developer,55000.0,2,BACHELOR,-1,"Albany, OR",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,The Vitruvius Project,2023-05-07 21:28:11.543251
120,Web Developer,99555.0,-1,-1,-1,"Saint Paul, MN",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Office of the Revisor of Statutes,2023-05-07 21:28:16.605421
121,Junior Front End Web Developer,69220.0,-1,-1,JUNIOR,"Salem, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.3,3.0,3.4,3.9,3.4,4.2,Sperling Interactive,2023-05-07 21:28:18.212343
122,Entry-Level Web Developer,62500.0,1,-1,-1,"Arlington, VA",0,1 to 50 Employees,1,2005,18,Computer Hardware Development,Information Technology,Less than $1 million (USD),1,Company - Private,4.1,3.8,3.8,4.0,4.1,4.2,AcisTek Corporation,2023-05-07 21:28:22.492193
123,Jr. Web Developer,45760.0,-1,-1,-1,"Las Vegas, NV",0,1 to 50 Employees,1,-1,-1,-1,-1,$25 to $100 million (USD),4,Company - Private,3.5,3.5,3.3,3.5,2.8,3.5,Fasteners Inc.,2023-05-07 21:28:26.296864
124,Front End Web Developer,58329.0,-1,BACHELOR,JUNIOR,"Nashville, GA",0,501 to 1000 Employees,4,1965,58,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,Company - Public,2.8,2.6,3.2,3.0,2.1,2.9,Chaparral Boats Inc,2023-05-07 21:28:28.415027
125,Web Developer,63936.0,-1,-1,-1,"Provo, UT",0,1 to 50 Employees,1,-1,-1,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Giraffon,2023-05-07 21:28:30.634850
126,Web Developer,45000.0,2,BACHELOR,-1,Puerto Rico,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,JADR Software LLC,2023-05-07 21:28:32.594847
127,Front End Developer,65653.0,-1,-1,-1,"Fenton, MO",0,1001 to 5000 Employees,5,1894,129,Advertising & Public Relations,Media & Communication,$1 to $5 billion (USD),7,Company - Private,3.8,3.6,3.0,3.8,3.4,3.7,Maritz Inc.,2023-05-07 21:28:34.243636
128,Junior Web Designer & Front-End Developer,45000.0,-1,-1,-1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Fame Foundry,2023-05-07 21:28:38.706100
129,Entry Level Web Application Developer,81597.0,1,-1,SENIOR,"Red Bank, NJ",0,51 to 200 Employees,2,2000,23,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.5,4.6,4.5,4.4,Pereless Systems,2023-05-07 21:28:40.313586
130,Front End Web Developer,67683.0,-1,-1,-1,"Austin, TX",0,1 to 50 Employees,1,2006,17,Internet & Web Services,Information Technology,$1 to $5 million (USD),2,Company - Private,3.5,3.7,3.7,3.6,3.3,3.0,Clarity Ventures,2023-05-07 21:28:42.612923
131,Junior Developer,84096.0,3,BACHELOR,JUNIOR,"Richardson, TX",0,51 to 200 Employees,2,2019,4,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.8,4.5,4.2,5.0,4.8,4.7,AllSynx,2023-05-07 21:28:45.118486
132,Junior Web Developer,73064.0,-1,-1,-1,"Reston, VA",0,1 to 50 Employees,1,2003,20,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.2,3.2,3.2,3.2,3.3,3.4,Appteon Inc.,2023-05-07 21:28:47.356386
133,Junior Developer,83355.0,-1,BACHELOR,-1,"Charlotte, NC",0,1 to 50 Employees,1,1984,39,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.3,2.9,2.6,3.0,3.1,2.7,CAMELOT 3PL SOFTWARE,2023-05-07 21:28:51.178587
134,Web Developer,90000.0,3,-1,-1,"Los Angeles, CA",0,1 to 50 Employees,1,-1,-1,-1,-1,$1 to $5 million (USD),2,Company - Private,4.2,4.0,4.4,3.8,4.0,4.1,"Otoy, Inc",2023-05-07 21:28:53.483009
135,Front End Web Developer,67297.0,-1,-1,-1,"Denver, CO",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.5,3.5,3.5,3.5,3.5,3.9,FIREANT STUDIO,2023-05-07 21:28:55.648238
136,UX/Web Developer,79657.0,-1,-1,-1,"Chicago, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,$5 to $25 million (USD),3,Company - Private,3.9,3.9,3.3,3.7,3.1,4.3,ReVamp Wholesale,2023-05-07 21:28:58.380125
137,Web Developer,55628.0,-1,BACHELOR,-1,"Eatontown, NJ",0,51 to 200 Employees,2,1967,56,General Repair & Maintenance,"Construction, Repair & Maintenance Services",$25 to $100 million (USD),4,Company - Private,4.2,4.1,3.6,4.4,4.3,3.8,Warshauer Electric Supply,2023-05-07 21:29:03.197219
138,Frontend Engineer (Remote),80000.0,-1,-1,-1,Remote,1,1 to 50 Employees,1,2017,6,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,-1,Company - Private,4.0,3.9,4.2,3.9,3.8,4.5,Leaf Logistics,2023-05-07 21:29:05.491141
139,Web Developer,70925.0,2,-1,-1,"Park City, UT",0,501 to 1000 Employees,4,1996,27,"Department, Clothing & Shoe Stores",Retail & Wholesale,$500 million to $1 billion (USD),7,Company - Private,2.7,2.5,2.7,2.9,2.2,2.9,Backcountry,2023-05-07 21:29:07.776649
140,Web Developer,90000.0,-1,-1,SENIOR,United States,0,501 to 1000 Employees,4,2002,21,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,3.7,4.6,4.2,4.5,WilsonHCG,2023-05-07 21:29:11.428608
141,Web Developer,59113.0,-1,BACHELOR,SENIOR,"Prior Lake, MN",0,Unknown,-1,1969,54,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Government,3.7,3.3,3.9,3.7,3.4,3.1,Mystic Lake Casino,2023-05-07 21:29:13.907684
142,Junior Front End Web Developer,69220.0,-1,-1,JUNIOR,"Salem, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.3,3.0,3.4,3.9,3.4,4.2,Sperling Interactive,2023-05-07 21:29:16.419406
143,Web Developer,99555.0,-1,-1,-1,"Saint Paul, MN",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Office of the Revisor of Statutes,2023-05-07 21:29:21.706387
144,Jr. Web Developer,45760.0,-1,-1,-1,"Las Vegas, NV",0,1 to 50 Employees,1,-1,-1,-1,-1,$25 to $100 million (USD),4,Company - Private,3.5,3.5,3.3,3.5,2.8,3.5,Fasteners Inc.,2023-05-07 21:29:24.039598
145,Web Developer,45000.0,2,BACHELOR,-1,Puerto Rico,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,JADR Software LLC,2023-05-07 21:29:26.715177
146,Front End Web Developer,58329.0,-1,BACHELOR,JUNIOR,"Nashville, GA",0,501 to 1000 Employees,4,1965,58,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,Company - Public,2.8,2.6,3.2,3.0,2.1,2.9,Chaparral Boats Inc,2023-05-07 21:29:30.903360
147,Entry Level Web Application Developer,81597.0,1,-1,SENIOR,"Red Bank, NJ",0,51 to 200 Employees,2,2000,23,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.5,4.6,4.5,4.4,Pereless Systems,2023-05-07 21:29:38.561262
148,Junior Developer,83355.0,-1,BACHELOR,-1,"Charlotte, NC",0,1 to 50 Employees,1,1984,39,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.3,2.9,2.6,3.0,3.1,2.7,CAMELOT 3PL SOFTWARE,2023-05-07 21:29:42.047603
149,Front End Web Developer,67683.0,-1,-1,-1,"Austin, TX",0,1 to 50 Employees,1,2006,17,Internet & Web Services,Information Technology,$1 to $5 million (USD),2,Company - Private,3.5,3.7,3.7,3.6,3.3,3.0,Clarity Ventures,2023-05-07 21:29:44.342007
150,UX/Web Developer,79657.0,-1,-1,-1,"Chicago, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,$5 to $25 million (USD),3,Company - Private,3.9,3.9,3.3,3.7,3.1,4.3,ReVamp Wholesale,2023-05-07 21:29:48.956346
151,Junior Web Designer & Front-End Developer,45000.0,-1,-1,-1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Fame Foundry,2023-05-07 21:29:50.969139
