,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
124,"$123,984 /yr (est.)",123984.0,Data Scientist,5,1,1,"Northrop Grumman Federal Credi
2.6", CA,2.6,0,77,51 to 200 Employees,1946,Nonprofit Organization,Banking & Lending,Financial Services,$25 to $100 million (USD),2.3,2.5,2.1,2.2,2.3,2023-05-23 19:08:39.509830,yr
125,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 19:08:42.357852,yr
126,"$112,555 /yr (est.)",112555.0,Junior Data Scientist,0,1,0,"SoundThinking
3.5", CA,3.5,0,27,201 to 500 Employees,1996,Company - Public,Software Development,Information Technology,$25 to $100 million (USD),3.2,3.4,3.4,3.4,3.5,2023-05-23 19:08:47.485037,yr
128,"$123,690 /yr (est.)",123690.0,Data Scientist,2,1,-1,"Albertsons
3.4", CA,3.4,0,84,10000+ Employees,1939,Company - Public,Grocery Stores,Retail & Wholesale,$10+ billion (USD),3.2,3.2,3.1,3.0,3.0,2023-05-23 19:08:54.526880,yr
129,"$110,100 /yr (est.)",110100.0,Data Scientist,0,1,0,"Blue Cross & Blue Shield of Rhode Island
3.6", RI,3.6,0,84,501 to 1000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.5,3.8,4.0,3.5,4.2,2023-05-23 19:08:57.728604,yr
130,"$152,639 /yr (est.)",152639.0,Enterprise Data Scientist,5,1,0,"Arvest Bank
4.0",United States,4.0,0,24,5001 to 10000 Employees,1999,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,3.6,4.1,3.6,3.9,2023-05-23 19:09:01.137249,yr
131,$35.00 /hr (est.),72800.0,Data Scientist,4,1,1,"Columbia University Medical Center
4.1", NY,4.1,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,2023-05-23 19:09:04.144067,hr
132,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,8,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,2023-05-23 19:09:07.351816,yr
133,"$160,000 /yr (est.)",160000.0,Data Scientist,2,1,1,"PUTNAM RECRUITING GROUP
4.3",Remote,4.3,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.3,3.6,3.9,4.2,2023-05-23 19:09:10.453514,yr
134,"$115,000 /yr (est.)",115000.0,Data Scientist,3,1,1,"Numerade
3.8", CA,3.8,0,4,1 to 50 Employees,2019,Company - Private,Education & Training Services,Education,Unknown / Non-Applicable,4.1,3.6,4.1,3.9,3.9,2023-05-23 19:09:14.294476,yr
135,"$98,747 /yr (est.)",98747.0,Data Scientist,3,1,1,"Alpha Omega Integration
4.1", VA,4.1,0,7,201 to 500 Employees,2016,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),3.9,3.7,4.1,4.2,3.9,2023-05-23 19:09:17.789979,yr
136,"$133,950 /yr (est.)",133950.0,IT Data Scientist,4,1,1,"JetBlue Airways Corporation
3.7", NY,3.7,0,24,10000+ Employees,1999,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$5 to $10 billion (USD),3.6,3.4,3.5,3.1,3.4,2023-05-23 19:09:21.194888,yr
137,"$133,447 /yr (est.)",133447.0,Data scientist,-1,-1,-1,"Avila Trading
3.6", CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.0,3.2,3.5,3.3,2023-05-23 19:09:24.969040,yr
138,"$155,000 /yr (est.)",155000.0,Data Scientist,7,1,1,"Janus Henderson
3.9", NY,3.9,0,6,1001 to 5000 Employees,2017,Company - Public,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.4,3.9,3.9,3.4,4.0,2023-05-23 19:09:28.686054,yr
139,"$170,071 /yr (est.)",170071.0,Lead Data Scientist,10,1,1,"The Clorox Company
3.8", CA,3.8,0,110,5001 to 10000 Employees,1913,Company - Public,Consumer Product Manufacturing,Manufacturing,$5 to $10 billion (USD),3.4,3.8,3.8,3.1,3.8,2023-05-23 19:09:31.990740,yr
140,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 19:09:35.163326,yr
141,"$88,324 /yr (est.)",88324.0,Associate Data Scientist,0,1,0,"American Modern Insurance Group
4.1", VA,4.1,0,29,Unknown,1994,Company - Private,Insurance Carriers,Insurance,$25 to $100 million (USD),4.0,4.0,4.1,3.8,3.7,2023-05-23 19:09:38.309288,yr
142,"$97,800 /yr (est.)",97800.0,Data Scientist - Stores ML,2,1,-1,"Lowe's
3.5", NC,3.5,0,102,1001 to 5000 Employees,1921,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD),3.3,3.4,3.3,3.0,3.1,2023-05-23 19:09:41.358315,yr
143,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 19:09:44.726769,yr
145,$60.00 /hr (est.),124800.0,Data Scientist,8,2,-1,NLB Technology Services,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:10:04.207826,hr
146,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:10:10.879562,hr
147,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,2023-05-23 19:10:15.411244,yr
148,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,1,1,0,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,2023-05-23 19:10:19.337397,yr
150,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Redvest App
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:10:26.698084,yr
151,"$82,317 /yr (est.)",82317.0,Jr. Data Scientist,0,1,1,"Kyla
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.0,2.0,2.6,2.6,2023-05-23 19:10:31.588524,yr
152,"$103,173 /yr (est.)",103173.0,Data Scientist,1,1,-1,"Mosaic Data Science
5.0", VA,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:10:35.309838,yr
153,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 19:10:40.663365,yr
154,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:10:44.078959,yr
155,"$97,888 /yr (est.)",97888.0,Data Scientist,0,1,1,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:10:47.009507,yr
156,"$95,000 /yr (est.)",95000.0,Data Scientist I,0,1,1,"VirginPulse
3.4",Remote,3.4,1,19,501 to 1000 Employees,2004,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.3,3.2,3.6,3.1,3.7,2023-05-23 19:10:50.071055,yr
157,$85.00 /hr (est.),176800.0,Jr. Data Scientist,1,1,0,"Mondelēz International
4.0",New Jersey,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,2023-05-23 19:10:53.269220,hr
158,"$112,051 /yr (est.)",112051.0,Machine Learning Scientist I - Experiences,0,1,-1,"Tripadvisor
3.8", MA,3.8,0,23,1001 to 5000 Employees,2000,Company - Public,Internet & Web Services,Information Technology,$1 to $5 billion (USD),3.3,3.9,3.9,3.4,3.8,2023-05-23 19:10:56.664820,yr
159,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics - Monetization",4,1,-1,"Facebook App
3.9", WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-23 19:11:00.262962,yr
160,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 19:11:03.378832,yr
161,"$98,148 /yr (est.)",98148.0,Data Scientist I,5,1,-1,"Horizon Blue Cross Blue Shield of New Jersey
3.3", NJ,3.3,0,91,5001 to 10000 Employees,1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),2.8,3.5,3.1,2.8,3.5,2023-05-23 19:11:06.587339,yr
162,"$98,534 /yr (est.)",98534.0,Data Scientist (Coaching),2,1,-1,"WHOOP
3.5", MA,3.5,0,11,501 to 1000 Employees,2012,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.2,3.3,3.4,3.1,3.7,2023-05-23 19:11:09.786316,yr
163,"$139,175 /yr (est.)",139175.0,Data Scientist,9,1,-1,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-23 19:11:13.342291,yr
164,"$121,500 /yr (est.)",121500.0,"Data Scientist, USCAN MR",0,1,1,"GE Healthcare
4.2",Remote,4.2,1,131,10000+ Employees,1892,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),4.1,4.1,4.2,3.9,4.0,2023-05-23 19:11:16.748220,yr
165,"$100,000 /yr (est.)",100000.0,Junior Data Scientist (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-23 19:11:20.344724,yr
166,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 19:11:24.227055,yr
167,"$90,500 /yr (est.)",90500.0,Data Scientist,0,1,-1,"Vetro Tech Inc
3.9", CA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,2023-05-23 19:11:28.051648,yr
170,"$89,965 /yr (est.)",89965.0,Data Scientist - MPD,2,1,1,"City of Minneapolis
3.5", MN,3.5,0,156,1001 to 5000 Employees,1867,Government,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,3.3,3.9,3.3,3.1,4.0,2023-05-23 19:11:40.770783,yr
171,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:11:44.030274,yr
172,$62.50 /hr (est.),130000.0,Senior Data Scientist,10,1,1,"ClinDCast LLC
4.0",Remote,4.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,2023-05-23 19:11:47.427812,hr
174,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,1,1,0,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,2023-05-23 19:12:05.744225,yr
175,$60.00 /hr (est.),124800.0,Data Scientist,8,2,-1,NLB Technology Services,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:12:08.708075,hr
176,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:12:14.479037,hr
177,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,2023-05-23 19:12:18.383366,yr
178,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics",4,1,-1,"Facebook App
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-23 19:12:22.006213,yr
179,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:12:25.247469,yr
180,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Redvest App
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:12:28.191287,yr
182,"$82,317 /yr (est.)",82317.0,Jr. Data Scientist,0,1,1,"Kyla
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.0,2.0,2.6,2.6,2023-05-23 19:12:37.628763,yr
183,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 19:12:41.300134,yr
184,"$95,000 /yr (est.)",95000.0,Data Scientist I,0,1,1,"VirginPulse
3.4",Remote,3.4,1,19,501 to 1000 Employees,2004,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.3,3.2,3.6,3.1,3.7,2023-05-23 19:12:44.698118,yr
185,"$97,888 /yr (est.)",97888.0,Data Scientist,0,1,1,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:12:47.750876,yr
186,"$98,148 /yr (est.)",98148.0,Data Scientist I,5,1,-1,"Horizon Blue Cross Blue Shield of New Jersey
3.3", NJ,3.3,0,91,5001 to 10000 Employees,1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),2.8,3.5,3.1,2.8,3.5,2023-05-23 19:12:51.088715,yr
187,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 19:12:54.273287,yr
188,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 19:12:58.056139,yr
189,"$100,000 /yr (est.)",100000.0,Junior Data Scientist (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-23 19:13:01.590081,yr
190,"$103,173 /yr (est.)",103173.0,Data Scientist,1,1,-1,"Mosaic Data Science
5.0", VA,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:13:04.903502,yr
191,"$139,175 /yr (est.)",139175.0,Data Scientist,9,1,-1,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-23 19:13:09.607721,yr
192,"$112,051 /yr (est.)",112051.0,Machine Learning Scientist I - Experiences,0,1,-1,"Tripadvisor
3.8", MA,3.8,0,23,1001 to 5000 Employees,2000,Company - Public,Internet & Web Services,Information Technology,$1 to $5 billion (USD),3.3,3.9,3.9,3.4,3.8,2023-05-23 19:13:13.080197,yr
193,"$99,486 /yr (est.)",99486.0,Data Scientist,0,2,-1,"WinWire
4.0", NJ,4.0,0,17,501 to 1000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.1,3.8,4.0,3.8,3.8,2023-05-23 19:13:16.581668,yr
195,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:13:23.945577,yr
196,"$117,400 /yr (est.)",117400.0,Data Scientist - Mission Systems Analysis (Early Career),4,1,-1,"Sandia National Laboratories
4.1", NM,4.1,0,74,10000+ Employees,1949,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.0,3.9,3.9,3.6,4.4,2023-05-23 19:13:27.399754,yr
198,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 19:13:34.951778,yr
200,$85.00 /hr (est.),176800.0,Jr. Data Scientist,1,1,0,"Mondelēz International
4.0",New Jersey,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,2023-05-23 19:13:44.827606,hr
201,"$224,500 /yr (est.)",224500.0,"Data Scientist, Monetization",0,1,1,"TikTok
3.6", CA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-23 19:13:49.292027,yr
203,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,1,1,0,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,2023-05-23 19:14:06.979649,yr
204,$60.00 /hr (est.),124800.0,Data Scientist,8,2,-1,NLB Technology Services,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:14:10.408620,hr
205,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:14:16.823946,hr
206,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,2023-05-23 19:14:20.980294,yr
207,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics",4,1,-1,"Facebook App
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-23 19:14:25.000537,yr
208,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:14:28.302238,yr
209,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Redvest App
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:14:31.874836,yr
211,"$82,317 /yr (est.)",82317.0,Jr. Data Scientist,0,1,1,"Kyla
3.5", CA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.0,2.0,2.6,2.6,2023-05-23 19:14:42.068033,yr
212,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,2023-05-23 19:14:46.502770,yr
213,"$95,000 /yr (est.)",95000.0,Data Scientist I,0,1,1,"VirginPulse
3.4",Remote,3.4,1,19,501 to 1000 Employees,2004,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.3,3.2,3.6,3.1,3.7,2023-05-23 19:14:50.405182,yr
214,"$97,888 /yr (est.)",97888.0,Data Scientist,0,1,1,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:14:54.427343,yr
215,"$98,148 /yr (est.)",98148.0,Data Scientist I,5,1,-1,"Horizon Blue Cross Blue Shield of New Jersey
3.3", NJ,3.3,0,91,5001 to 10000 Employees,1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),2.8,3.5,3.1,2.8,3.5,2023-05-23 19:14:58.179354,yr
216,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,2023-05-23 19:15:01.589243,yr
217,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,2023-05-23 19:15:05.576865,yr
218,"$100,000 /yr (est.)",100000.0,Junior Data Scientist (remote),-1,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,2023-05-23 19:15:09.164449,yr
219,"$103,173 /yr (est.)",103173.0,Data Scientist,1,1,-1,"Mosaic Data Science
5.0", VA,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:15:13.326197,yr
220,"$139,175 /yr (est.)",139175.0,Data Scientist,9,1,-1,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-23 19:15:18.830165,yr
221,"$112,051 /yr (est.)",112051.0,Machine Learning Scientist I - Experiences,0,1,-1,"Tripadvisor
3.8", MA,3.8,0,23,1001 to 5000 Employees,2000,Company - Public,Internet & Web Services,Information Technology,$1 to $5 billion (USD),3.3,3.9,3.9,3.4,3.8,2023-05-23 19:15:22.626050,yr
222,"$99,486 /yr (est.)",99486.0,Data Scientist,0,2,-1,"WinWire
4.0", NJ,4.0,0,17,501 to 1000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.1,3.8,4.0,3.8,3.8,2023-05-23 19:15:27.043562,yr
224,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,2023-05-23 19:15:34.854936,yr
225,"$117,400 /yr (est.)",117400.0,Data Scientist - Mission Systems Analysis (Early Career),4,1,-1,"Sandia National Laboratories
4.1", NM,4.1,0,74,10000+ Employees,1949,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.0,3.9,3.9,3.6,4.4,2023-05-23 19:15:38.769710,yr
227,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,2023-05-23 19:15:47.720981,yr
229,$85.00 /hr (est.),176800.0,Jr. Data Scientist,1,1,0,"Mondelēz International
4.0",New Jersey,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,2023-05-23 19:15:58.302752,hr
230,"$224,500 /yr (est.)",224500.0,"Data Scientist, Monetization",0,1,1,"TikTok
3.6", CA,3.6,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.1,3.0,2023-05-23 19:16:02.836897,yr
232,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,-1,-1,-1,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,2023-05-23 19:16:21.605603,yr
233,$60.00 /hr (est.),124800.0,Data Scientist,8,2,-1,NLB Technology Services,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-23 19:16:24.884326,hr
234,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,2023-05-23 19:16:31.865341,hr
235,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,2023-05-23 19:16:36.717049,yr
236,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics",4,1,-1,"Facebook App
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-05-23 19:16:41.381728,yr
237,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,2023-05-23 19:16:44.949791,yr
